,sbj_ID,rec_id,msgs,fixations,morph_type,lst_type,target,preview,sentence,boundary_index,sentence_len,boundary_shift,pre_target,post_target,type,TextBlock,adjusted_seq,trial_issue,noshorts_seq,nolongs_seq,cleaned_seq,trial_id,GD_all,FFD_all,GPD_all,FoM_all,GD_noshortfixs,FFD_noshortfixs,GPD_noshortfixs,FoM_noshortfixs,GD_nolongfixs,FFD_nolongfixs,GPD_nolongfixs,FoM_nolongfixs,GD_cleanedfixs,FFD_cleanedfixs,GPD_cleanedfixs,FoM_cleanedfixs,trial_type
22,64,57,"['trial 23 start', 'trial 23 end']","FixationSequence[Fixation[336,541], ..., Fixation[1455,560]]",complex,2,sensitive,qhgrxzpcw,Theres a possibility X data has been transmitted to scammers.,21,70,-304.0,Theres a possibility , data has been transmitted to scammers.,trial,TextBlock[Theres a possibi...],"FixationSequence[Fixation[336,534], ..., Fixation[1455,534]]",N,"FixationSequence[Fixation[336,534], ..., Fixation[1455,534]]","FixationSequence[Fixation[392,534], ..., Fixation[1455,534]]","FixationSequence[Fixation[392,534], ..., Fixation[1455,534]]",23.0,457.0,250.0,1240.0,250.0,457.0,250.0,1240.0,250.0,457.0,250.0,1240.0,250.0,457.0,250.0,1240.0,250.0,illegal_nonword
23,64,58,"['trial 24 start', 'trial 24 end']","FixationSequence[Fixation[325,532], ..., Fixation[1319,563]]",complex,4,density,densità,Our bodies are the right X not to float away into space.,24,62,-256.0,Our bodies are the right , not to float away into space.,trial,TextBlock[Our bodies are th...],"FixationSequence[Fixation[325,534], ..., Fixation[1319,534]]",N,"FixationSequence[Fixation[325,534], ..., Fixation[1319,534]]","FixationSequence[Fixation[325,534], ..., Fixation[1319,534]]","FixationSequence[Fixation[325,534], ..., Fixation[1319,534]]",24.0,430.0,195.0,430.0,195.0,430.0,195.0,430.0,195.0,430.0,195.0,430.0,195.0,430.0,195.0,430.0,195.0,cognate
24,64,59,"['trial 25 start', 'trial 25 end']","FixationSequence[Fixation[324,546], ..., Fixation[1248,568]]",simple,4,hybrid,ibrido,The most recent X cars are even more fuel-efficient.,15,57,-400.0,The most recent , cars are even more fuel-efficient.,trial,TextBlock[The most recent h...],"FixationSequence[Fixation[324,534], ..., Fixation[1248,534]]",N,"FixationSequence[Fixation[324,534], ..., Fixation[1248,534]]","FixationSequence[Fixation[324,534], ..., Fixation[1248,534]]","FixationSequence[Fixation[324,534], ..., Fixation[1248,534]]",25.0,251.0,138.0,251.0,138.0,251.0,138.0,251.0,138.0,251.0,138.0,251.0,138.0,251.0,138.0,251.0,138.0,cognate
25,64,60,"['trial 26 start', 'trial 26 end']","FixationSequence[Fixation[324,546], ..., Fixation[1160,560]]",complex,3,glorious,gloriosa,We really have X weather today with this sun.,14,52,-416.0,We really have , weather today with this sun.,trial,TextBlock[We really have gl...],"FixationSequence[Fixation[324,534], ..., Fixation[1160,534]]",N,"FixationSequence[Fixation[324,534], ..., Fixation[1160,534]]","FixationSequence[Fixation[324,534], ..., Fixation[1160,534]]","FixationSequence[Fixation[324,534], ..., Fixation[1160,534]]",26.0,527.0,240.0,527.0,240.0,456.0,240.0,456.0,240.0,527.0,240.0,527.0,240.0,456.0,240.0,456.0,240.0,cognate
26,64,61,"['trial 27 start', 'trial 27 end']","FixationSequence[Fixation[338,524], ..., Fixation[1529,568]]",complex,1,fortress,firtesco,John had made a personal X of his library and was a private scholar.,24,75,-256.0,John had made a personal , of his library and was a private scholar.,trial,TextBlock[John had made a p...],"FixationSequence[Fixation[338,534], ..., Fixation[1529,534]]",N,"FixationSequence[Fixation[338,534], ..., Fixation[1529,534]]","FixationSequence[Fixation[388,534], ..., Fixation[1529,534]]","FixationSequence[Fixation[388,534], ..., Fixation[1529,534]]",27.0,608.0,190.0,608.0,190.0,608.0,190.0,608.0,190.0,608.0,190.0,608.0,190.0,608.0,190.0,608.0,190.0,legal_nonword
27,64,65,"['trial 28 start', 'trial 28 end']","FixationSequence[Fixation[325,547], ..., Fixation[1250,560]]",simple,4,nostril,zwygmqv,In the right X there was a little circular piercing.,12,58,-448.0,In the right , there was a little circular piercing.,trial,TextBlock[In the right nost...],"FixationSequence[Fixation[325,534], ..., Fixation[1250,534]]",N,"FixationSequence[Fixation[325,534], ..., Fixation[1250,534]]","FixationSequence[Fixation[383,534], ..., Fixation[1250,534]]","FixationSequence[Fixation[383,534], ..., Fixation[1250,534]]",28.0,1105.0,228.0,1105.0,228.0,1105.0,228.0,1105.0,228.0,1105.0,228.0,1105.0,228.0,1105.0,228.0,1105.0,228.0,illegal_nonword
28,64,66,"['trial 29 start', 'trial 29 end']","FixationSequence[Fixation[329,545], ..., Fixation[1348,552]]",complex,3,jealousy,fialoti ,A touch of friendly X can put a spark in a relationship.,19,63,-336.0,A touch of friendly , can put a spark in a relationship.,trial,TextBlock[A touch of friend...],"FixationSequence[Fixation[329,534], ..., Fixation[1348,534]]",N,"FixationSequence[Fixation[329,534], ..., Fixation[1348,534]]","FixationSequence[Fixation[376,534], ..., Fixation[1348,534]]","FixationSequence[Fixation[376,534], ..., Fixation[1348,534]]",29.0,462.0,208.0,996.0,208.0,462.0,208.0,967.0,208.0,462.0,208.0,996.0,208.0,462.0,208.0,967.0,208.0,legal_nonword
29,64,70,"['trial 30 start', 'trial 30 end']","FixationSequence[Fixation[325,536], ..., Fixation[1175,570]]",simple,1,prophet,troglet,He found the young X at the back of the church.,18,53,-352.0,He found the young , at the back of the church.,trial,TextBlock[He found the youn...],"FixationSequence[Fixation[325,534], ..., Fixation[1175,534]]",N,"FixationSequence[Fixation[325,534], ..., Fixation[1175,534]]","FixationSequence[Fixation[381,534], ..., Fixation[1175,534]]","FixationSequence[Fixation[381,534], ..., Fixation[1175,534]]",30.0,1188.0,210.0,1188.0,210.0,1188.0,210.0,1188.0,210.0,1188.0,210.0,1188.0,210.0,1188.0,210.0,1188.0,210.0,legal_nonword
30,64,74,"['trial 31 start', 'trial 31 end']","FixationSequence[Fixation[322,529], ..., Fixation[1285,563]]",complex,3,signals,sibnalo,Maybe some of those X aren't coming from outer space.,19,59,-336.0,Maybe some of those , aren't coming from outer space.,trial,TextBlock[Maybe some of tho...],"FixationSequence[Fixation[322,534], ..., Fixation[1285,534]]",N,"FixationSequence[Fixation[322,534], ..., Fixation[1285,534]]","FixationSequence[Fixation[322,534], ..., Fixation[1285,534]]","FixationSequence[Fixation[322,534], ..., Fixation[1285,534]]",31.0,552.0,214.0,552.0,214.0,552.0,214.0,552.0,214.0,552.0,214.0,552.0,214.0,552.0,214.0,552.0,214.0,legal_nonword
31,64,75,"['trial 32 start', 'trial 32 end']","FixationSequence[Fixation[335,527], ..., Fixation[1540,565]]",simple,1,example,enamert,We must consider the previous X of collaboration between the two labs.,29,76,-176.0,We must consider the previous , of collaboration between the two labs.,trial,TextBlock[We must consider ...],"FixationSequence[Fixation[335,534], ..., Fixation[1540,534]]",N,"FixationSequence[Fixation[335,534], ..., Fixation[1540,534]]","FixationSequence[Fixation[379,534], ..., Fixation[1540,534]]","FixationSequence[Fixation[379,534], ..., Fixation[1540,534]]",32.0,337.0,145.0,337.0,145.0,337.0,145.0,337.0,145.0,337.0,145.0,337.0,145.0,337.0,145.0,337.0,145.0,legal_nonword
32,64,77,"['trial 33 start', 'trial 33 end']","FixationSequence[Fixation[317,538], ..., Fixation[1350,546]]",complex,2,bandages,bandages,There were clean X left on the floor of the hospital.,16,60,-384.0,There were clean , left on the floor of the hospital.,trial,TextBlock[There were clean ...],"FixationSequence[Fixation[317,534], ..., Fixation[1350,534]]",N,"FixationSequence[Fixation[317,534], ..., Fixation[1350,534]]","FixationSequence[Fixation[545,534], ..., Fixation[1350,534]]","FixationSequence[Fixation[545,534], ..., Fixation[1350,534]]",33.0,1734.0,434.0,1734.0,434.0,1734.0,434.0,1734.0,434.0,1734.0,434.0,1734.0,434.0,1734.0,434.0,1734.0,434.0,identical
33,64,78,"['trial 34 start', 'trial 34 end']","FixationSequence[Fixation[318,531], ..., Fixation[1292,545]]",simple,2,island,island,The beauty of this amazing X is one of my best memories.,26,61,-224.0,The beauty of this amazing , is one of my best memories.,trial,TextBlock[The beauty of thi...],"FixationSequence[Fixation[318,534], ..., Fixation[1292,534]]",N,"FixationSequence[Fixation[318,534], ..., Fixation[1292,534]]","FixationSequence[Fixation[386,534], ..., Fixation[1292,534]]","FixationSequence[Fixation[386,534], ..., Fixation[1292,534]]",34.0,509.0,307.0,509.0,307.0,509.0,307.0,509.0,307.0,509.0,307.0,509.0,307.0,509.0,307.0,509.0,307.0,identical
34,64,79,"['trial 35 start', 'trial 35 end']","FixationSequence[Fixation[328,536], ..., Fixation[1366,557]]",simple,3,yellow,gollia,There were large X plates on the table for the main course.,16,64,-384.0,There were large , plates on the table for the main course.,trial,TextBlock[There were large ...],"FixationSequence[Fixation[328,534], ..., Fixation[1366,534]]",N,"FixationSequence[Fixation[328,534], ..., Fixation[1366,534]]","FixationSequence[Fixation[328,534], ..., Fixation[1366,534]]","FixationSequence[Fixation[328,534], ..., Fixation[1366,534]]",35.0,266.0,266.0,751.0,,266.0,266.0,706.0,,266.0,266.0,751.0,,266.0,266.0,706.0,,legal_nonword
35,64,80,"['trial 36 start', 'trial 36 end']","FixationSequence[Fixation[324,542], ..., Fixation[1282,576]]",simple,2,synagogue,synagogue,No doubt this X has the most beautiful exterior.,13,56,-432.0,No doubt this , has the most beautiful exterior.,trial,TextBlock[No doubt this syn...],"FixationSequence[Fixation[324,534], ..., Fixation[1282,534]]",N,"FixationSequence[Fixation[324,534], ..., Fixation[1282,534]]","FixationSequence[Fixation[388,534], ..., Fixation[1282,534]]","FixationSequence[Fixation[388,534], ..., Fixation[1282,534]]",36.0,1545.0,852.0,1545.0,852.0,1488.0,852.0,1488.0,852.0,1545.0,852.0,1545.0,852.0,1488.0,852.0,1488.0,852.0,identical
36,64,81,"['trial 37 start', 'trial 37 end']","FixationSequence[Fixation[334,535], ..., Fixation[1234,557]]",simple,4,nostril,narice ,I bought an electric X groomer from the same store.,20,57,-320.0,I bought an electric , groomer from the same store.,trial,TextBlock[I bought an elect...],"FixationSequence[Fixation[334,534], ..., Fixation[1234,534]]",N,"FixationSequence[Fixation[334,534], ..., Fixation[1234,534]]","FixationSequence[Fixation[387,534], ..., Fixation[1234,534]]","FixationSequence[Fixation[387,534], ..., Fixation[1234,534]]",37.0,1211.0,187.0,1211.0,187.0,1211.0,187.0,1211.0,187.0,1211.0,187.0,1211.0,187.0,1211.0,187.0,1211.0,187.0,cognate
37,64,85,"['trial 38 start', 'trial 38 end']","FixationSequence[Fixation[322,544], ..., Fixation[1446,560]]",complex,1,pianists,peaniste,It's impressive how effortlessly X improvise when playing jazz.,32,70,-128.0,It's impressive how effortlessly , improvise when playing jazz.,trial,TextBlock[It's impressive h...],"FixationSequence[Fixation[322,534], ..., Fixation[1446,534]]",N,"FixationSequence[Fixation[322,534], ..., Fixation[1446,534]]","FixationSequence[Fixation[372,534], ..., Fixation[1446,534]]","FixationSequence[Fixation[372,534], ..., Fixation[1446,534]]",38.0,899.0,221.0,899.0,221.0,899.0,221.0,899.0,221.0,899.0,221.0,899.0,221.0,899.0,221.0,899.0,221.0,legal_nonword
38,64,86,"['trial 39 start', 'trial 39 end']","FixationSequence[Fixation[334,528], ..., Fixation[1257,568]]",simple,4,throne,sbzvlm,He dashed into the crowded X room without hesitation.,26,58,-224.0,He dashed into the crowded , room without hesitation.,trial,TextBlock[He dashed into th...],"FixationSequence[Fixation[334,534], ..., Fixation[1257,534]]",N,"FixationSequence[Fixation[334,534], ..., Fixation[1257,534]]","FixationSequence[Fixation[400,534], ..., Fixation[1257,534]]","FixationSequence[Fixation[400,534], ..., Fixation[1257,534]]",39.0,928.0,196.0,928.0,196.0,928.0,196.0,928.0,196.0,928.0,196.0,928.0,196.0,928.0,196.0,928.0,196.0,illegal_nonword
39,64,87,"['trial 40 start', 'trial 40 end']","FixationSequence[Fixation[335,536], ..., Fixation[1381,548]]",complex,1,sanity,manitu,Any hope of a future X depended on our willingness to listen.,20,66,-320.0,Any hope of a future , depended on our willingness to listen.,trial,TextBlock[Any hope of a fut...],"FixationSequence[Fixation[335,534], ..., Fixation[1381,534]]",N,"FixationSequence[Fixation[335,534], ..., Fixation[1381,534]]","FixationSequence[Fixation[335,534], ..., Fixation[1381,534]]","FixationSequence[Fixation[335,534], ..., Fixation[1381,534]]",40.0,814.0,230.0,814.0,230.0,814.0,230.0,814.0,230.0,814.0,230.0,814.0,230.0,814.0,230.0,814.0,230.0,legal_nonword
40,64,94,"['trial 41 start', 'trial 41 end']","FixationSequence[Fixation[324,526], ..., Fixation[1406,561]]",complex,4,romantics,pvswfkdtb,All of those X out there believe that her lover married her.,12,68,-448.0,All of those , out there believe that her lover married her.,trial,TextBlock[All of those roma...],"FixationSequence[Fixation[324,534], ..., Fixation[1406,534]]",N,"FixationSequence[Fixation[324,534], ..., Fixation[1406,534]]","FixationSequence[Fixation[363,534], ..., Fixation[1406,534]]","FixationSequence[Fixation[363,534], ..., Fixation[1406,534]]",41.0,980.0,272.0,980.0,272.0,980.0,272.0,980.0,272.0,980.0,272.0,980.0,272.0,980.0,272.0,980.0,272.0,illegal_nonword
41,64,98,"['trial 42 start', 'trial 42 end']","FixationSequence[Fixation[331,533], ..., Fixation[1459,531]]",simple,2,island,yrbgqh,Our own little X of personal space is our table in the restaurant.,14,71,-416.0,Our own little , of personal space is our table in the restaurant.,trial,TextBlock[Our own little is...],"FixationSequence[Fixation[331,534], ..., Fixation[1459,534]]",N,"FixationSequence[Fixation[331,534], ..., Fixation[1459,534]]","FixationSequence[Fixation[390,534], ..., Fixation[1459,534]]","FixationSequence[Fixation[390,534], ..., Fixation[1459,534]]",42.0,667.0,478.0,667.0,478.0,667.0,478.0,667.0,478.0,667.0,478.0,667.0,478.0,667.0,478.0,667.0,478.0,illegal_nonword
42,64,99,"['trial 43 start', 'trial 43 end']","FixationSequence[Fixation[328,526], ..., Fixation[1486,553]]",simple,1,trumpet,prembe ,You shall be a fearless X of truth and a voice of godly influence.,23,72,-272.0,You shall be a fearless , of truth and a voice of godly influence.,trial,TextBlock[You shall be a fe...],"FixationSequence[Fixation[328,534], ..., Fixation[1486,534]]",N,"FixationSequence[Fixation[328,534], ..., Fixation[1486,534]]","FixationSequence[Fixation[328,534], ..., Fixation[1486,534]]","FixationSequence[Fixation[328,534], ..., Fixation[1486,534]]",43.0,970.0,492.0,1141.0,492.0,970.0,492.0,1141.0,492.0,970.0,492.0,1141.0,492.0,970.0,492.0,1141.0,492.0,legal_nonword
43,64,100,"['trial 44 start', 'trial 44 end']","FixationSequence[Fixation[339,523], ..., Fixation[1376,560]]",complex,1,fortress,fortress,She told us about the black X on a hill above all the land.,27,66,-208.0,She told us about the black , on a hill above all the land.,trial,TextBlock[She told us about...],"FixationSequence[Fixation[339,534], ..., Fixation[1376,534]]",N,"FixationSequence[Fixation[339,534], ..., Fixation[1376,534]]","FixationSequence[Fixation[384,534], ..., Fixation[1376,534]]","FixationSequence[Fixation[384,534], ..., Fixation[1376,534]]",44.0,219.0,219.0,664.0,,219.0,219.0,550.0,,219.0,219.0,664.0,,219.0,219.0,550.0,,identical
44,64,101,"['trial 45 start', 'trial 45 end']","FixationSequence[Fixation[335,526], ..., Fixation[1320,564]]",complex,4,firmness,btjwqdyl,She detected an unusual X during a routine examination.,23,62,-272.0,She detected an unusual , during a routine examination.,trial,TextBlock[She detected an u...],"FixationSequence[Fixation[335,534], ..., Fixation[1320,534]]",N,"FixationSequence[Fixation[335,534], ..., Fixation[1320,534]]","FixationSequence[Fixation[335,534], ..., Fixation[1320,534]]","FixationSequence[Fixation[335,534], ..., Fixation[1320,534]]",45.0,1230.0,545.0,1230.0,545.0,1230.0,545.0,1230.0,545.0,1230.0,545.0,1230.0,545.0,1230.0,545.0,1230.0,545.0,illegal_nonword
45,64,105,"['trial 46 start', 'trial 46 end']","FixationSequence[Fixation[338,534], ..., Fixation[1425,565]]",complex,2,humidity,humidity,I think higher X feels worse than having higher temperatures.,14,68,-416.0,I think higher , feels worse than having higher temperatures.,trial,TextBlock[I think higher hu...],"FixationSequence[Fixation[338,534], ..., Fixation[1425,534]]",N,"FixationSequence[Fixation[338,534], ..., Fixation[1425,534]]","FixationSequence[Fixation[394,534], ..., Fixation[1425,534]]","FixationSequence[Fixation[394,534], ..., Fixation[1425,534]]",46.0,824.0,460.0,824.0,460.0,824.0,460.0,824.0,460.0,824.0,460.0,824.0,460.0,824.0,460.0,824.0,460.0,identical
46,64,106,"['trial 47 start', 'trial 47 end']","FixationSequence[Fixation[320,521], ..., Fixation[1246,568]]",simple,4,sponge,spugna,A large square X sat on the side of the kitchen sink.,14,58,-416.0,A large square , sat on the side of the kitchen sink.,trial,TextBlock[A large square sp...],"FixationSequence[Fixation[320,534], ..., Fixation[1246,534]]",N,"FixationSequence[Fixation[320,534], ..., Fixation[1246,534]]","FixationSequence[Fixation[320,534], ..., Fixation[1246,534]]","FixationSequence[Fixation[320,534], ..., Fixation[1246,534]]",47.0,251.0,251.0,803.0,,251.0,251.0,803.0,,251.0,251.0,803.0,,251.0,251.0,803.0,,cognate
47,64,107,"['trial 48 start', 'trial 48 end']","FixationSequence[Fixation[337,506], ..., Fixation[1301,577]]",complex,2,sensitive,sensitive,The Arctic Ocean is more X to changes in climate.,24,57,-256.0,The Arctic Ocean is more , to changes in climate.,trial,TextBlock[The Arctic Ocean ...],"FixationSequence[Fixation[337,534], ..., Fixation[1301,534]]",N,"FixationSequence[Fixation[337,534], ..., Fixation[1301,534]]","FixationSequence[Fixation[337,534], ..., Fixation[1301,534]]","FixationSequence[Fixation[337,534], ..., Fixation[1301,534]]",48.0,499.0,208.0,499.0,208.0,499.0,208.0,499.0,208.0,499.0,208.0,499.0,208.0,499.0,208.0,499.0,208.0,identical
48,64,114,"['trial 49 start', 'trial 49 end']","FixationSequence[Fixation[327,499], ..., Fixation[1513,552]]",simple,2,mountain,qslzwyfr,After this one there will be another X before the end of our quest.,36,74,-64.0,After this one there will be another , before the end of our quest.,trial,TextBlock[After this one th...],"FixationSequence[Fixation[327,534], ..., Fixation[1513,534]]",N,"FixationSequence[Fixation[327,534], ..., Fixation[1513,534]]","FixationSequence[Fixation[327,534], ..., Fixation[1513,534]]","FixationSequence[Fixation[327,534], ..., Fixation[1513,534]]",49.0,801.0,232.0,801.0,232.0,801.0,232.0,801.0,232.0,801.0,232.0,801.0,232.0,801.0,232.0,801.0,232.0,illegal_nonword
